comment_id,video_id,channel_id,publish_at,comment
Ugx7nfQexlwMbaTDemp4AaABAg,6tauux2E_gA,UCbkYWy-rWqRiiiFwbC7Bp3w,2021-11-04T12:58:22Z,好中肯和專業的分析👍
UgzO2SNLJdLTZHn_kmt4AaABAg,_o8HA9LIf1Y,UCFyIzyVwM3roiItYempTvAA,2024-11-12T03:16:22Z,請問6號適合什麼工作？
UgyCqJW5Kgpfc4-_6GF4AaABAg,FUMd7N18XJk,UCE3_MtglodiAk2RclZGla2w,2024-01-17T06:14:55Z,保到claim 時方恨少
UgyavmQ9t3gsO5uE0O54AaABAg,5766ebLt14A,UCE3_MtglodiAk2RclZGla2w,2024-12-22T00:42:24Z,有病才想買保險，正常
UgwkMQgCguAXj-svBkV4AaABAg,5766ebLt14A,UCm4RRalHU2OamkIKGssZzAg,2021-08-09T05:55:07Z,請問哪間保險公司可以買到？請提示，Thanks!
UgyZ34PjmL1RA-GrcwF4AaABAg,1qjB34DHh8E,UC9F6FIMany1h8fPcIaN4XQA,2022-09-28T11:12:44Z,同意
UgxJ58pAEcgIZNFh7nd4AaABAg,KJvM0EV3Q5A,UCE3_MtglodiAk2RclZGla2w,2025-07-29T09:58:23Z,有邊間保險公司冇限制精神科入院？
Ugw7QBkbyQzHBvEkwtp4AaABAg,oETtOG0Y89w,UCbWg_7xISD3eMrimzEhDijg,2023-02-28T12:38:34Z,不好意思，請問一下，曾經做過乳腺纖維瘤手術，已康復了，自願性醫保會有不保事項之外，癌症保險這part都會是不保事項嗎？
Ugwsix0bO08UpFo3Ug54AaABAg,oETtOG0Y89w,UCE3_MtglodiAk2RclZGla2w,2023-01-25T19:19:31Z,食補品做健身嗰條友根本唔知道好多癌症病人都成日做運動，一樣中
UgzVkPTFq9vMaQo9vnZ4AaABAg,oETtOG0Y89w,UCLqfPTzBRtBLvl0QUen87lQ,2022-11-09T19:08:45Z,不是先天性不包？
UgzTkwV3z2EftVxkbJB4AaABAg,qjaXWSVwdq8,UCE3_MtglodiAk2RclZGla2w,2025-05-27T04:53:32Z,有病才想起買保險係大多數人的天性
UgzVExf1Ur2GsxgHjPd4AaABAg,qjaXWSVwdq8,UCGfDV9FgrwSsTlZFJjc3__A,2023-03-18T02:07:50Z,claims錢時，想問保險公司除咗第醫院紀錄之外，每間保險公司會唔會互相check 客人之前claims record ?
UgzWfQk8GHXUAGi4axh4AaABAg,qjaXWSVwdq8,UCZ7U-yl9jgXO6ZeTj3sXSjQ,2020-10-30T01:47:39Z,"Miss Chow, I shared to my friend, thank you so much! 🙏🙏"
Ugx73utZLdSevD5xNUJ4AaABAg,34vIzm9_HaQ,UC00LHjZcwOh_YeVWr4TnHCw,2023-02-11T15:15:11Z,為甚麼得
UgzbIk_-yZFEh4bNuel4AaABAg,CQwRJGbZQGw,UCaNnN5bRYDfC7v1Ighuyw0A,2021-01-27T04:48:49Z,請問如果投保後5年才有病入院，保險公司還會否對過往病歷check得那麼嚴格嗎? 還會因為漏報不相干的病歷而取消保單嗎?
Ugy7bAbHyajeIqAhKGd4AaABAg,CuH7GTZmg6Q,UCosxba04b9TGdnfDQVMJDLg,2025-09-20T14:58:59Z,為什麼幾間保險公司都說，若我五年內無新發生的病變，又沒有任何服藥或覆診，以前的病歴紀錄不用申報😢？我是否要堅持自行申報呢？
UgxnTctfc9_H-JBCApd4AaABAg,CuH7GTZmg6Q,UCjVvULbKv6V6DTEnlR5LzIQ,2025-09-14T02:45:12Z,請問如果我已經買咗全面保險，咁自願醫保係什麼一回事？
UgwT-dxZQB7CAqBpth54AaABAg,CuH7GTZmg6Q,UCijbzBG2yvf5bqAfFTq085g,2025-09-06T09:55:41Z,"如果保險公司加咗exclusion, 比如不保個肺的話，假如受保人不幸患上肺癌，咁保險公司當然唔會保，對嗎？咁如果肺癌抗散去其他器官，那麼受影響的其他器官治療，保險公司又保唔保呢？如果保險公司argue話因為個病係由肺癌引起，所以唔會保，咁買咗有 EXCLUSIONS 保單嘅人咪好冇保障？你永遠唔會知保險公司怎樣介定關連性疾病！"
Ugwn2CD6NEmsJULf9sF4AaABAg,CuH7GTZmg6Q,UCABYCxfN42WjzjzIRLJh_Lg,2023-07-08T00:08:59Z,又話唔洗驗身
UgwMT7pEW6PzU77qQup4AaABAg,CuH7GTZmg6Q,UCex1Twy24ZvDPZG--EzRU0w,2023-02-11T12:59:28Z,境外醫療紀錄點樣申報
UgwxJ2ICAdMGOErSMiB4AaABAg,CuH7GTZmg6Q,UCj6R0F-Ne7XeGicFM8vrU7Q,2023-01-30T17:28:00Z,細病睇中醫調理😂
UgzkX-RcllckHyuAb2t4AaABAg,CuH7GTZmg6Q,UC9F6FIMany1h8fPcIaN4XQA,2022-10-04T02:21:58Z,申報得多係保護自己，吾係到時有藉口不賠
UgyYNg4-8mntuMHKGHx4AaABAg,CuH7GTZmg6Q,UC_BMFJXyfRsd2QnKbNs9_2g,2022-09-04T10:42:57Z,無買醫保/但有糖尿病及虹膜炎會不受保?
Ugzcw-GCA_kaQtKHdfl4AaABAg,CuH7GTZmg6Q,UClY9Yz5NpDGOM8HIGohTULg,2022-08-05T13:48:14Z,你好，請問如果我有一份傳統的醫療保險（每年上限15萬+Top Up12.5萬）2017年確診乳癌，並發現這份保險不夠用，我還能買一份自願醫保（靈活計劃-有墊底費）？
UgxpRP3b_N1Y6ZJCnOJ4AaABAg,CuH7GTZmg6Q,UCim1tGlqzMADgBVEwfFhAtg,2022-03-12T14:16:24Z,"見過文章報道, 牙周病可引致心臟病,  投保自願醫保時,是否要申報曾經有牙周病呢"
UgzrRIMhAlVEY5QyihN4AaABAg,CuH7GTZmg6Q,UCim1tGlqzMADgBVEwfFhAtg,2022-03-12T14:12:37Z,"飛蚊症算唔算病, 是否要申報"
UgxoVDhdnUZeh0QPjZd4AaABAg,CuH7GTZmg6Q,UC0rg-RO9DDuXBbiKFKFp7Xg,2021-10-19T16:05:00Z,你好，我係小市民一個，好似冇咩大病過，小病一兩次，但醫生都冇話俾我聽我患咩病<br>但買保險，點樣申報呀？<br><br>我可唔可以／在那裏索取我自己的病歷，報俾保險公司知？ thx
UgytnmaLkIEy6ce68ll4AaABAg,CuH7GTZmg6Q,UCm4RRalHU2OamkIKGssZzAg,2021-08-02T16:06:06Z,"假如如你所說先接受了有不保事項或加價的住院保障後，(即是買咗先), 翌年繼續尋找其他保險公司承保可以嗎？"
UgzZvjt9v-ZOwq-pn6J4AaABAg,CuH7GTZmg6Q,UCiPSpWrvaD-rFZXy74di52A,2021-06-11T11:55:42Z,你好 本身有份住院保險 但剛剛確診乳癌 手術後還可以轉自願醫保嗎? 是不是自願醫保不用睇過往病歷?thx
UgzPIrvdYE2geWz5na54AaABAg,vSm-wogSRr8,UCE3_MtglodiAk2RclZGla2w,2023-02-21T06:25:14Z,"咁本身有病冇保險, 去嗰啲公司做員工，咪可以間接買到保險?"
Ugwetw0OphANLK56bIZ4AaABAg,vSm-wogSRr8,UCbWg_7xISD3eMrimzEhDijg,2022-12-15T10:48:00Z,不好意思，我想是想看投保申報病歷解說的2條短片，好像跳過了(心臟病都可以買自願醫保嗎那一集裡面的），謝謝您。
UgwgUyLe88S0jG0QOf94AaABAg,vSm-wogSRr8,UCbWg_7xISD3eMrimzEhDijg,2022-12-15T06:27:35Z,請問影片可以從那裡接收看呢？
Ugwsda7ao-d3ErYT0w94AaABAg,ezmWdk3N5ek,UCmDg1I87adXMAo32JrMZ9sQ,2022-10-31T02:44:12Z,多儲東西，不一定是七號，其他號碼都會，重點是動機和出發點，例如：六號会儲東西，目的係唔怕一萬，最怕萬一，無點算？三號亦會，看！我有多麽多的正嘢，目的炫耀。哈哈！
Ugwb5l_Kzs3QGTc-YR14AaABAg,ezmWdk3N5ek,UCBXgioBEuvPPKshlGbh-xRg,2022-10-18T16:17:05Z,我見過一個鐘意儲女人的照片，whatspp大把女人聯絡。最后痛心地拜拜
UgwM48chGTXT_x_EBLV4AaABAg,ezmWdk3N5ek,UC7EAvWkJeFkB_7y4-v9UCgA,2022-02-21T17:36:25Z,我是7號。不喜歡儲野。因為太多野太煩。我都喜歡做義工但。。。。。。很短。。。。久不久做下。。。我的確很容易有意念出來所有很易念來念去。轉來轉去
Ugyf2ncSf3sSZmgRnnF4AaABAg,WICiLxM4yws,UCg4a8Ju0AGsYx6L2j0cUdlw,2022-02-12T10:21:24Z,我係5wing4 比情緒影響得好煩惱
Ugw6kNiyonZ9cspCsKB4AaABAg,WICiLxM4yws,UCbt_M1inmILq5Xer1dIJUog,2022-02-05T15:02:54Z,我自己就係5號仔（test過），讀書唔叻.....，但係對自己鍾意嘅嘢就特別擁有花時間去做，同你講嘅一樣，人哋唔知我講乜嘢命，表達能力唔好。但係比較煩腦嘅係想問一下，5號仔適合什麼工作如果分析同思考為先？？？
UgzzYbvDVJUXEOZd1z54AaABAg,enCBhkFC5ug,UC0pEnXMbrb9ZJBqi3j1g-ow,2022-05-24T15:15:03Z,你很有耐心，听你讲话很舒服。感恩你的分享。💙🌈
Ugzik-8k1PxBI_8yEzV4AaABAg,enCBhkFC5ug,UCFQpgktGTR7WHSPCGYvvY-g,2021-12-24T18:03:08Z,三號人無情無品無人性，真正小人，為求成功不擇手段，可以係人渣極品。
UgxCYiFb3Z3GyAFRnzl4AaABAg,Wt5zTdqBEHg,UCj9vr4mN-E_JrLnnJ91-phA,2024-12-17T00:27:07Z,我系1號性格，我同我上司同同事嘅關係都唔好
UgwVLkjDWLB0aLu0apJ4AaABAg,Wt5zTdqBEHg,UCBXgioBEuvPPKshlGbh-xRg,2022-10-18T15:30:52Z,"性格1, 5, 8 的混合，又合做那些行業呢"
Ugz-XLoXxNud-sGRdsx4AaABAg,N5SB1YThixI,UChItWOlVjt9ytpLMFYOiWRA,2020-10-05T20:26:04Z,"Hi, Insurance Class.   enjoyable video. thank. :)"
UgxqtI3bErCwFftCu6p4AaABAg,uCfhVlj8ozs,UCI3J48rtwjgT-zNEwJQYYZg,2022-02-19T00:25:53Z,中咗肺炎之後係咪買唔到 或者較難買到保險？
UgyZI2qQEOWZkYUa_q94AaABAg,uCfhVlj8ozs,UCzjvBnP11d6qY0dp96U-FGQ,2020-09-22T06:11:41Z,大家好，我是英國保誠經理，香港保險AFS認證理財策劃師，我姓蔡，可以叫我Alex，微信CSHANGGG，主力為全球客戶提供香港保險服務，當中包括但不限於家庭及企業資產配置、危疾、醫療保障、教育基金、退休儲蓄、美元資金轉移配置，香港銀行開戶等都可以聯繫我，歡迎咨詢！
UgwlgZIcEjpnn8MYK994AaABAg,ZvE6T1rgGb8,UCe-EIZ6LFlgQqXdsfUmj5IA,2020-09-17T03:07:00Z,谢谢分享
UgzzOYLX1aLStpuEKWR4AaABAg,HphCV-L1bsw,UCtasYuUoD80GQSn69zaJNHg,2023-03-18T16:42:15Z,多謝分享，講得好好❤
UgzW7sdi7w1YqsFJxd94AaABAg,HphCV-L1bsw,UCScksRE9TeDcLCsTMpC-Sew,2020-10-25T14:54:12Z,"36,37 一樣？"
Ugxmg7R-s1kof8SQg9F4AaABAg,-dalulNKM6c,UCE3_MtglodiAk2RclZGla2w,2024-12-01T07:35:36Z,危疾現金係俾你用嚟做生活費，唔應該愛嚟當高端醫療咁醫，因為危疾現金嘅保費係貴過高端醫療，所以用同一筆錢去醫係唔正確，加上高端醫療基本上係醫你入院所有嘅病，覆蓋範圍最廣泛，所以建議先配置高端醫療先，再諗危疾保險，加上有冇錢過你手都影響好大，危疾現金係賠錢俾你，賠咗俾你，你捨唔捨得用先？反而高端醫療唔存在捨唔捨得，因為你係冇得益。
Ugzu6nfwBb-PYXaWzqR4AaABAg,-dalulNKM6c,UCGzNwcIeMWt2feTyENnpUEA,2022-11-13T14:03:52Z,請問可以點樣買到呢？
UgywKOtvoaeD3jfN7UN4AaABAg,-dalulNKM6c,UCY7baL0B2w3Hdp_Gz9f7Wdw,2022-06-13T12:15:27Z,希望你所有視頻都有字幕 會help到更多人耐心睇
UgyAyNBBrYWK7uGZNeF4AaABAg,-dalulNKM6c,UCPJk5vVoWSegeVLiNKk9vzw,2022-02-17T05:29:16Z,你講得好中肯，好易明。<br>十分受用。
UgwjRMG-9B2hOPoi9G14AaABAg,-dalulNKM6c,UC90jlCKSKFJzuXX3mL27WVw,2021-08-22T10:07:30Z,人性同現金流，多謝解說重點。
UgyRJg1IeYYA3e2Mdl14AaABAg,-dalulNKM6c,UCeuGNqyrp7aOEqP11j8qC1w,2021-08-17T16:32:51Z,"正在比較緊D高端医保,請問閣下是那間公司?另外~如片中所述,保險公司並非善堂,一個40多歲的,只5百多元一個月的保費(可能有2-3萬墊底)便可享高達2千萬的医療保障,更是由入院至出院,到后續治療等也有預付,保險公司若當中有一至兩人中了癌症等,要收多少個才能平衡到?只好奇一問,也希望收到的回覆及計劃可比較!thx"
UgwbVXrHuZn54YxT4K54AaABAg,-dalulNKM6c,UCRrZ4XYsymR18-mjzYrAEig,2021-06-12T15:30:47Z,我有興趣了解高端醫療，可以給我多些資料及危疾資料給我嗎？
Ugz64RaO1H6wui2pXEB4AaABAg,-dalulNKM6c,UCUGsEzdeM_hbYLOkXDXAg_w,2021-04-08T06:56:39Z,危疾保險，老實講槓桿太低，消費型，每年幾千蚊保費，保額得50萬（多年前買落），所以我剛剛都係cut咗它。反而高端醫療的槓桿大好多，保費多少少，已經保到近3000萬一年。
Ugy1si0kUvtFUtHBbHd4AaABAg,-dalulNKM6c,UCaNnN5bRYDfC7v1Ighuyw0A,2021-01-20T13:24:53Z,妳講得好好，聽完妳的分析，我更認為應買高端醫保。事實上，我前天才投保信Ｘ的高端醫保，但因頸痛，現正接受物理治療，因此被列為不保事項，另外，半年前曾膝痛，針灸完已康復，但亦被列為不保事項。代理話可明年續保時要求取消不保事項。請問機會大嗎? 就算已列為可保，將來若頸或膝蓋有事要做手術，保險公司會否推說為已存在疾病，不肯賠償呢? 很擔心。期待妳的專業意見，非常感謝！
UgxlLL-ge-orHqCARqJ4AaABAg,-dalulNKM6c,UCu3t5_p75668Gw8S5c_ZiNg,2020-09-11T14:01:34Z,😭😭好感動！首先多謝你既分享，無諗到你真係會拍，我可以成個share比太太，唔洗再口述😂，真係好清晰！最近係屋企都比較有時間，心血來潮，搵反保單去了解反自己買左乜，再細心了解反內容，我估好多人買左就算，包括我都係，而且講到底都係想自己出事時，有多一份保障，我自己對高端醫療真係好有兴趣！而且原來有預付款服務，我真係唔知，點都好！thanks你詳盡share ！我一定會 share，留言，like🤟🏼🤟🏼
UgyBjRY8EQuyoCKKhS94AaABAg,bPCX74VVrKI,UCu3t5_p75668Gw8S5c_ZiNg,2020-09-06T20:40:19Z,Nice👍🏼👍🏼👍🏼👍🏼
Ugyv3nm82YLDTBwLJwd4AaABAg,SF_4vj1IEjc,UC7uyWUbWPPFcjIrav2DEFcg,2021-12-18T05:50:32Z,"解釋清楚, 但如說話速度快些會更好"
Ugw2LkdFfCfkDnU35N14AaABAg,SF_4vj1IEjc,UCe-EIZ6LFlgQqXdsfUmj5IA,2020-08-30T02:12:28Z,谢谢，加油
UgwTgrLueSMJ_uQI7IV4AaABAg,AyA8a7LHZyc,UCFaHxPRKcJuJXdgkp_Zr3ag,2022-08-31T05:38:47Z,把聲沉不夠大聲，聽得辛苦。
UgzSEplOR2P-UPDoLWh4AaABAg,AyA8a7LHZyc,UCe-EIZ6LFlgQqXdsfUmj5IA,2020-08-29T13:02:30Z,谢谢分享
UgwS2WMRri4w9jTvcmx4AaABAg,8-TcG_GCblA,UCGOt-_GhVaM1d1CzWEQxjfw,2021-06-09T14:15:46Z,請問什麼搬屋公司？我下個月搬屋。
UgzjjxCCIX9w0ajGgRh4AaABAg,8-TcG_GCblA,UC2Awlo05x2WUlNx8cS6MWig,2020-11-29T03:50:02Z,你好，謝謝你的分享，希望你可以俾果間搬運公司既名我，謝謝你
UgycDqD-RTqnavo7Fzd4AaABAg,8-TcG_GCblA,UCc6DMQHqaU3NeezNj-EMfBA,2020-09-09T01:43:39Z,您談吐好斯文！點解不介紹個apps？我想知道是什麼搬屋公司？因為月尾要搬屋，我試過搵了一間假的人人搬屋，一堆南亞睿人過嚟搬屋，花言巧語，我一個女人，嚇都嚇死了，又整花曬d傢俬，又打爛箱裡面的玻璃，我一個人，都不知道看住d狗，還是顧著個夾萬！我想搵一間放心，妥當的搬屋公司，＄預了洗，請分享！
UgywhjWnMM1Bo5uPJtl4AaABAg,zXouPzI1RkA,UCuZlSGf3j_hT0zBoyvURDUA,2022-01-23T05:30:20Z,因為每天愛妳多一些
UgxiYNYlOWORMo7KO414AaABAg,zXouPzI1RkA,UC_wCOyzgvU0zlpc1lpZVOkw,2020-09-27T11:44:52Z,"我以前聽到「保險」就覺得煩，好討厭收到保險Agent嘅電話。<br>自從身邊好多人開始有病，然後開始幫公司張羅Group Medical, 意識到保險嘅功能和重要性。<br>找了很多資料做參考比較，然後才慢慢Renew自己和家人嘅保單。<br>有時候無聊時在youtube 搜尋保險相關影片，確實如Miss Chow所講，現在最多人觀看的保險影片都是嘩眾取寵。<br>Insurance class的影片很客觀平實，講解得比我的Agent還清晰客觀，會推薦給其他人看。因為很多人完全沒有概念，連怎樣問Agent也亳無頭緖。所以先在youtube看片，其實很有幫助。"
Ugx6Y38n_8KtSbTReiV4AaABAg,xLIYBbV9C6Q,UCe-EIZ6LFlgQqXdsfUmj5IA,2020-08-05T07:43:54Z,好精彩的故事， 謝謝你的分享， 繼續努力加油
UgxO6WlqP_U9UEEQB-V4AaABAg,Xdiiq5iyHJ8,UCftk1SvxN63IshBg7DWhuqA,2020-06-24T08:17:24Z,教練好瘦
Ugz_EY3YfFelbfp9Xwd4AaABAg,Xdiiq5iyHJ8,UC8tQ1sRMXBwVBIBaYyJ7uiQ,2020-06-24T08:13:28Z,教練 anson ❤️❤️❤️
UgwXpqmQHbUf5vHFwf54AaABAg,26OB3jkLYdY,UCZ7U-yl9jgXO6ZeTj3sXSjQ,2020-10-26T09:34:25Z,你講得好好，多謝你分享心得
UgzIPZyQQjnW2Qyq6hV4AaABAg,mlCr7bTE9_k,UCE3_MtglodiAk2RclZGla2w,2023-04-23T00:22:03Z,住咁多日， 淨係比雜費都比死你！
UgxvxuunJARhlvtF0ep4AaABAg,mlCr7bTE9_k,UCLqfPTzBRtBLvl0QUen87lQ,2022-11-30T16:40:39Z,不是高端，買來也多餘
UgyrdCwZWPh8SevTSmp4AaABAg,3nT6dcdp3xw,UCE3_MtglodiAk2RclZGla2w,2023-10-16T01:29:04Z,"平都冇用, 保障夠先得㗎"
Ugzich4Gi4DKdXmsivt4AaABAg,3nT6dcdp3xw,UCim1tGlqzMADgBVEwfFhAtg,2022-03-10T05:24:54Z,量力而為！ 10年前有幾個朋友有癌症，無買醫療保險，去睇政府，現在已痊癒無復發，生活也過得很好
UgwrQjEp_Ck-9ofPTZF4AaABAg,3nT6dcdp3xw,UCgSSPg1rPFxE8JKAbG0QUSg,2020-11-15T16:04:30Z,保險都係一分錢一分貨～
UgwhY_A4y65AQTXXS754AaABAg,4q2NDitB04Q,UCOgEdmZOMZwHs270rLKHQXw,2021-03-22T05:25:22Z,"<a href=""https://www.youtube.com/watch?v=4q2NDitB04Q&amp;t=188"">3:08</a> axa智尊守慧, 未知的已存在病症，好似係唔洗等30日就可以賠？有錯請糾正"
Ugw3UMlzBic7KD6GRx54AaABAg,K6Sb0av6i3c,UCbWg_7xISD3eMrimzEhDijg,2022-12-16T18:56:54Z,您好，想請教一下，不明白的是：如果想投保自願醫保，是否會不保已有疾病（例如癌症都是有機會復發）。是的話，買都沒有用了嗎？
UgxXWlZ0EqZjmTzq13V4AaABAg,ODI3G22AVoY,UCJKThqDlOnrTD_yk7xskH4g,2024-11-03T05:51:13Z,危疾賠唔賠阿咁
Ugy8mxNbhg2u10M_Q4F4AaABAg,ODI3G22AVoY,UCE3_MtglodiAk2RclZGla2w,2023-03-20T17:05:35Z,咁危疾plan 呢？有冇未知的已存在疾病？
UgxCw2spC_hHPqUcn0J4AaABAg,ODI3G22AVoY,UCXZXLAFx8bqtNAEoU6gcpjQ,2022-11-26T06:25:37Z,"想問下如果有買標準同高端醫療呢兩份保單,然後發現有未知已有存在疾病,甘究竟個等候期應該跟邊份?"
UgzM9n-7QaIcIip40vV4AaABAg,ODI3G22AVoY,UCSr31AVMBJGAh7Cl4Fjx8dg,2021-06-14T15:40:58Z,Thank you for the video. could you compare this clause for the CEO plans in the market?
UgwzFqoC0FjWA3CC5YN4AaABAg,j5Ea6C67K6M,UCH_NOt0Ty-c97WvOp_VGWBw,2022-06-06T05:44:01Z,支持，係講得好好
UgzWgMqbmdLZFqbJkSt4AaABAg,XlDWBLN3czA,UCy7s_G5k0Dny-ijjKz4wEOw,2021-04-05T12:40:33Z,太細聲，聲音太沉
UgyI-kdGZfWVkFU_6-p4AaABAg,4kF0TuOPH4Y,UCYC1pUIibs8nkWrfAr1C4hA,2021-09-12T07:49:17Z,"你好！聲音似乎比正常低了一半level,幾個video都係。😄"
UgyPPQsWQnmDgUKTNUp4AaABAg,4kF0TuOPH4Y,UCdFoelbBX09XlP-ZJtrZurQ,2020-12-18T08:57:36Z,一般重疾也不会建议供10年！应该建议供20年
UgzAA7EEneuqTVqXVst4AaABAg,4kF0TuOPH4Y,UCdFoelbBX09XlP-ZJtrZurQ,2020-12-18T08:56:25Z,85岁？现在都是保到100岁哦
Ugx2BI1xosr-fzi135F4AaABAg,YPso4avmbcI,UCQtcGj0rT85JB-jKac1fHjw,2023-09-01T12:10:51Z,"好細聲, 聽唔到"
UgzjziRd42Q-CSx8AYh4AaABAg,YPso4avmbcI,UCj6R0F-Ne7XeGicFM8vrU7Q,2023-01-30T17:23:15Z,多重危疾，每個月保費好貴。
Ugyww8kQccNnOklu40F4AaABAg,YPso4avmbcI,UCFaHxPRKcJuJXdgkp_Zr3ag,2022-08-31T05:31:22Z,請大聲
UgwxhJXeKXgufGHhor54AaABAg,YPso4avmbcI,UCjgi9qa978qE7lvJ5fVdoZQ,2021-11-10T10:19:27Z,Even better if can speak louder or use a microphone
UgwtTA442TtQlXAHJeR4AaABAg,YPso4avmbcI,UCthfWz5ixYGI9hsMgdzbMTA,2021-05-03T09:43:34Z,請問如果生病了要申請危疾保險理賠，如已取得醫院醫事報告一般需要等多久才能完成審批，安排理賠款項？
UgyB-bZVG3pKYAkeKuJ4AaABAg,YPso4avmbcI,UCYzeN2kdRHm8c8Tp7-4RKSA,2020-12-05T00:52:37Z,靓女你所讲的重疾系咪终身危疾啊？我见好多保险公司的字眼都唔同唔识分
UgwJ78HidDcALlH7Zet4AaABAg,YPso4avmbcI,UCu3t5_p75668Gw8S5c_ZiNg,2020-09-06T20:25:01Z,期待你再有新介紹，我最近真的一直留意危疾，大家加油
UgxCiX9ib_4_tchnVoh4AaABAg,YPso4avmbcI,UCu3t5_p75668Gw8S5c_ZiNg,2020-09-06T20:16:37Z,多謝分享
UgyXL_guREhuebyxNGF4AaABAg,iWxXu5LmiuE,UClXY2rhZG_WIAJtE2MDxWuA,2022-11-12T14:04:48Z,Where can I find a good life insurance companies for savings life insurance for myself?
UgxmU2VY2kqx7tIBFXF4AaABAg,iWxXu5LmiuE,UCp5mlQl3uGu1Gku2gT-Pfbw,2022-10-13T12:26:06Z,下次可以大聲啲🗣🗣
UgxAWelJKEa7Jea3cPl4AaABAg,iWxXu5LmiuE,UCo-r_TgOImnZkIE2ABK8avQ,2022-07-12T08:31:31Z,好細聲......
Ugyyo38er86d1Bq6vX54AaABAg,iWxXu5LmiuE,UCtmyX7SfD2wGmNEV7wGhH6Q,2021-12-30T00:58:14Z,我都想加入保險行業，請問你哋係邊一間保險公司呢😊
Ugy-z6XQyzIhArMQL5B4AaABAg,iWxXu5LmiuE,UCRhyv6k0tUWPpMg-dY4oMwA,2020-08-23T03:36:00Z,好的保險公司標準是什麼？怎麼選擇？
Ugxp8oXaQgv02TGCvPF4AaABAg,9J97l3wLBiE,UCh_cMPNv48kFXHQvRfNwMlQ,2023-04-02T18:40:16Z,你好<br>我本身已經買了一份儲蓄保，個經紀再揾我買第二份，其實應唔應該買兩份？🙏
Ugw_7a0TBWTU79zDHvZ4AaABAg,9J97l3wLBiE,UClS79GQV79vpHY1-IqGkMYg,2021-07-06T00:37:46Z,Thank you for sharing😊
UgyGb4SCisCD8VIUJRZ4AaABAg,9J97l3wLBiE,UCYzeN2kdRHm8c8Tp7-4RKSA,2020-12-05T01:58:54Z,靓女！我32岁男 职业司机 每月23000我想买份保险请问我应该点样买？
UgyhyYLtUyiNfFbJ1IB4AaABAg,kbjqy6zmEtI,UCJwHee4fH9CBKbj3WL2Tkfg,2023-11-20T01:29:03Z,多謝分享。請問有關醫院的雜費方面，很多診斷成像檢測（例如磁力共振）和專科醫生諮詢都是在住院前做，這些費用是否都不能賠？
Ugx1Zxop4SJb2Wicw_t4AaABAg,kbjqy6zmEtI,UCLqfPTzBRtBLvl0QUen87lQ,2022-11-30T17:08:19Z,可以住到180 日，比雜費也比窮你
UgySR9_ZBkc7Tu-YFUh4AaABAg,kbjqy6zmEtI,UCQtcGj0rT85JB-jKac1fHjw,2021-05-23T07:55:07Z,好細聲，唔係聽得好清楚
UgyMI_rYBdYCjE3MJXt4AaABAg,kbjqy6zmEtI,UCaNnN5bRYDfC7v1Ighuyw0A,2021-01-23T02:31:40Z,"多謝妳的分析, 令我大概明白兩者的分別。"
UgyMSFHkJgFBJoGCEnx4AaABAg,kbjqy6zmEtI,UCZA1roI3-oYYs5vKuL_gpRg,2020-11-20T05:06:29Z,謝謝分享，夠客觀，持平🙏
UgwxfoGAvJ7TENeNrxt4AaABAg,kbjqy6zmEtI,UCe-EIZ6LFlgQqXdsfUmj5IA,2020-08-05T06:52:52Z,谢谢分享，但声音好细
UgwmiImqjRjoBJ6dcuB4AaABAg,sLQ78Eks5Rw,UCDCZJTsNyBMveCc0_3n8y2w,2021-04-20T17:55:40Z,請問你係邊間保險公司？<br>點樣可以搵你了解一D保險同投保？
UgwBM9ufvAnjSHUIGux4AaABAg,w2z3cIm9yLs,UCE3_MtglodiAk2RclZGla2w,2025-01-11T00:39:03Z,你點止小康之家
UgzRDlmrbHJ-njPAYgF4AaABAg,w2z3cIm9yLs,UCE3_MtglodiAk2RclZGla2w,2023-01-11T16:19:52Z,保到用時方恨少
UgwVz6iael12UR5_FtR4AaABAg,w2z3cIm9yLs,UC5ytoq57MVd2lVdLCYbxw9w,2021-05-14T03:41:19Z,"您好Ms. Chau,<br><br><br>Ms. Chau, <br><br>您好！<br>本人快將登6, 女性，想多了解有関小病，中病，大病的保险種類。先謝謝妳。<br>等候您的"
UgxG_60_leWmnWa8CrV4AaABAg,h7JzBxciaNA,UCLqfPTzBRtBLvl0QUen87lQ,2022-10-12T06:37:12Z,保到用時方恨少
UgzS9AdVDyB7GH3Mby14AaABAg,h7JzBxciaNA,UCLqfPTzBRtBLvl0QUen87lQ,2022-10-12T06:30:27Z,危疾可以用係高端醫療不保的試驗療程和試驗藥
Ugz6P3aRz2EJKHa25rR4AaABAg,sUXxIS7DtwE,UCdGJLEmCe0MTdBUuSXs-Vzg,2023-03-18T03:05:45Z,醉駕 係指司機醉駕 我係乘客 都沒的賠嗎 定係 我自己醉駕沒得賠啊
Ugzmd1eCLo5nMlDUGnJ4AaABAg,CRrC_G0AHqc,UCE3_MtglodiAk2RclZGla2w,2023-12-19T05:55:49Z,加咗費都唔知邊個驚邊個多啲，因為要賠償嘅機會重大！ 吾加價冇不保事項，簡直要感恩！ 因為你一生嘅醫療風險已經妥善處理！ （當然實驗性質同埋先天性疾病八歲前除外）
