video_id,channel_id,channel_name,title,published_at,view_count,like_count,comment_count,duration
467JIWEbV6M,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,高端客戶在保險公司有什麼方案可以選擇？｜外國貨幣｜財富傳承｜每月派息現金流｜保險為什麼 - 291 ｜香港🇭🇰廣東話頻道,2023-08-25T01:09:14Z,220,5.0,0.0,204
oJzVECPFWI4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,20年合作夥伴｜20年長期服務獎｜感恩他協助我發展企業業務｜服務外籍客戶｜各人專長不同｜互相交流｜發展無限空間,2023-08-25T00:59:27Z,48,0.0,0.0,104
kwhbF7gw8a4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - Agent recruiter 的責任*Miss Chow學習資訊*,2023-08-24T06:00:12Z,20,0.0,0.0,58
MdRWTCASPAo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,國內近期多了銀主盤*客戶提供市場資訊*,2023-08-24T05:00:16Z,35,0.0,0.0,61
K3IXGc_fHzo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,IPSC ｜International Practical Shooting Confederation ｜5 ｜Wednesday Happy Hour,2023-08-23T14:00:10Z,19,0.0,0.0,1651
lItQdQax8ws,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,心靈健康 ｜新手父母研習班,2023-08-23T13:00:38Z,13,0.0,0.0,87
zaI4y_YmG9s,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,被狗咬傷手指治療要幾多錢？*客戶提供市場資訊*,2023-08-23T08:00:28Z,16,0.0,0.0,59
rRFGcbbjteM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - Time Cost vs Time Investment,2023-08-23T02:00:15Z,14,0.0,0.0,55
vgHh6PBK2aE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,什麼事情會令保險顧問心情低落？｜病人由知道患癌症開始｜跟著100小時要做什麼？｜投資高端醫療的保費｜就是投資自己健康最大的槓桿保障｜保險為什麼 - 289 ｜香港🇭🇰廣東話頻道,2023-08-22T11:22:17Z,254,9.0,0.0,1374
GKf351BRdlQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - 誰願意做區域公務最大機會成為區域總監*Miss Chow學習資訊*,2023-08-22T08:00:07Z,60,0.0,0.0,25
0i7U2kgiaCI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - Value of Time,2023-08-22T05:00:01Z,20,1.0,0.0,34
cvSYWRDR3mc,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,脫疣的經歴*客戶提供市場資訊*,2023-08-22T02:00:23Z,40,0.0,0.0,61
Ke5LsP_DKFQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - 我不是你的天花版,2023-08-21T07:00:08Z,27,0.0,0.0,53
A9BKoQE-_Kg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,意外受傷跌斷手普通大房治療要多少錢？*客戶提供市場資訊*,2023-08-21T03:00:05Z,21,0.0,0.0,61
pvEnkTsEt_I,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,政府醫院推廣大腸檢查,2023-08-20T05:00:22Z,19,0.0,0.0,58
YiNQ9qhaxDg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,客人公司新貓咖啡店,2023-08-20T03:00:12Z,9,0.0,0.0,57
45w8mtrK1m0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - 我的使命*Miss Chow學習資訊*,2023-08-20T02:00:01Z,30,0.0,0.0,49
t8ESczlkQ60,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,留意父母可能有骨質疏鬆,2023-08-19T12:00:45Z,10,0.0,0.0,61
PV8sJ52fLwk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,外國保險公司用AI做住院賠償,2023-08-19T11:00:17Z,55,1.0,0.0,54
sN6ZbnLAYfs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,不要咳一個月後才看醫生*客戶提供市場資訊**癌症 #肺癌 #cancer,2023-08-19T10:39:19Z,12,0.0,0.0,61
mGSdNIFLZto,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,職埸上找回自己 ｜心𩆜健康,2023-08-18T13:00:43Z,34,0.0,0.0,150
60Bkdprtr7Q,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,生幾多個小孩子｜和香港金融中心有什麼關係｜新手父母研習班,2023-08-16T13:00:07Z,42,0.0,0.0,253
-pJkamQPvdE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,心情不好就玩下斗音🤣 #jobsearch #jobvacancy,2023-08-15T11:46:01Z,17,1.0,0.0,16
Y5r3vQ_ULKg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,點解公司團體醫療寫住《可以住私家病房》｜最後公司住院保單不足夠賠償？￼｜怎樣可避免自己要付差額？｜保險為什麼 - 288 ｜香港🇭🇰廣東話頻道,2023-08-15T03:58:02Z,266,5.0,0.0,577
-7D9sTdBvN0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,IPSC ｜International Practical Shooting Confederation ｜4 ｜Wednesday Happy Hour,2023-08-11T14:00:00Z,13,0.0,0.0,1015
6JNHg9SSGdQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,專科網絡門診手術怎幫客戶跟進健康？｜保險為什麼 - 287 ｜香港🇭🇰廣東話頻道,2023-08-11T13:31:01Z,179,5.0,0.0,609
lKLnnaf2H5U,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Leader’s 責任 - 訓練Agent 獨立性,2023-08-11T09:00:07Z,30,0.0,0.0,58
XHPVQX9KrLc,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,企業客戶貓cafe#cat *客戶提供市場資訊*,2023-08-10T14:20:33Z,78,1.0,0.0,12
6Uqy_s-iagg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,IPSC ｜International Practical Shooting Confederation ｜3 ｜Wednesday Happy Hour,2023-08-09T14:00:04Z,6,0.0,0.0,594
IRrXit_zt58,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Leader責任 - 啟發Agent 人生使命*Miss Chow學習資訊*,2023-08-08T13:00:12Z,46,0.0,0.0,42
d467hZrsS7I,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Agent 的責任💡♥️ *Miss Chow學習資訊*,2023-08-07T15:00:28Z,45,0.0,0.0,40
32Zh-srio4c,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - 做保險最大的成本是什麼？*Miss Chow學習資訊*,2023-08-07T14:17:54Z,61,0.0,0.0,36
fvJUENAxjI0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,IPSC ｜International Practical Shooting Confederation ｜2 ｜Wednesday Happy Hour,2023-08-07T14:00:24Z,15,1.0,0.0,614
Qvv7GweANgw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,IPSC ｜International Practical Shooting Confederation ｜1｜Wednesday Happy Hour,2023-08-06T15:26:45Z,17,0.0,0.0,460
VduG6GBnK7g,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險顧問怎可以長做長做？｜習慣幾耐覆信息？｜賠償要學習？｜儲蓄保單內的非保證紅利實現率都關事？｜20年後要同客戶交代｜保險為什麼 - 286 ｜香港🇭🇰廣東話頻道,2023-08-03T13:00:26Z,252,5.0,0.0,795
DOlncE4u0UM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,移民英國4個月｜發現胰臟癌末期｜客人說在英國有福利｜化療不用比錢｜私人保險有用嗎？｜保險為什麼 - 285 ｜香港🇭🇰廣東話頻道,2023-07-29T03:40:25Z,683,7.0,0.0,365
QOTLruTmB08,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,病來了｜先看普通科？｜定直接預約專科？｜定直接去急症室？｜買了自願醫保｜想用最少的錢去處理病情？｜保險為什麼 -  284｜香港🇭🇰廣東話頻道,2023-07-29T03:40:16Z,294,7.0,0.0,565
uli-ld_LcJU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,八字開心Share ｜桃花何處尋｜Wednesday Happy Hour ｜客戶體驗｜3,2023-07-28T14:00:41Z,27,0.0,0.0,308
cRXF1DFvIl0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,八字開心Share ｜桃花何處尋｜Wednesday Happy Hour ｜客戶體驗｜2,2023-07-27T14:00:26Z,20,0.0,0.0,201
ZOaJJGPiWkM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,蘇子謙｜臨床腫瘤科專科醫生｜註冊中醫師｜在中醫角度不同癌症的起因是不同嗎？｜長新冠後遺症長期咳嗽怎麼治療｜健康食品冬蟲草適合任何人士嗎？｜健康治療系列｜3,2023-07-27T11:06:22Z,157,4.0,0.0,322
6vPbVgFG3iw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,蘇子謙｜臨床腫瘤科專科醫生｜註冊中醫師｜中西醫怎樣用不同角度去治療癌症￼｜在治療癌病期間多久複診中醫一次｜健康治療系列｜2,2023-07-27T11:06:02Z,58,0.0,0.0,326
-j0VB_BZf5k,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,蘇子謙｜臨床腫瘤科專科醫生｜註冊中醫師｜癌症病人怎選擇食物補充營養？｜可以吃洋蔥素綠茶素嗎？｜健康治療系列｜1,2023-07-27T10:49:16Z,102,1.0,0.0,388
AZlH0GYJNLo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,八字開心Share ｜桃花何處尋｜Wednesday Happy Hour ｜客戶體驗｜1,2023-07-26T08:17:30Z,62,0.0,0.0,727
QX_hJPL12HE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險行業 * 怎樣可以發展中小企業務？,2023-07-26T03:00:10Z,21,0.0,0.0,60
jNmV3xMCXM0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險行業 - 怎發展企業業務？*Miss Chow學習資訊*,2023-07-25T12:39:02Z,46,0.0,0.0,45
DuNVjoVRGx4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,職埸分享 * 讀什麼科目和工作有關係嗎？,2023-07-25T10:58:42Z,19,0.0,0.0,55
QvdFuuLqpsk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,職場分享 *DSE 分數重要嗎❗️ *Miss Chow學習資訊*,2023-07-25T06:14:10Z,37,0.0,0.0,54
yItVblQ_hw4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Soft Thunder#bread,2023-07-24T12:06:35Z,48,0.0,0.0,61
mC0s4GdAZ_M,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2023 DSE 放榜｜愛要說出口｜新手父母研習班,2023-07-23T14:00:34Z,17,0.0,0.0,77
0IIfLq22fRI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2023 DSE 放榜｜每一刻追趕仔女的時間｜給小朋友留白的思想空間｜新手父母研習班,2023-07-22T14:00:01Z,28,0.0,0.0,466
dcjCmusaeCU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,書展2023我來了,2023-07-21T16:07:22Z,36,0.0,0.0,33
WZNvOkLq8Ho,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,書展2023增加文青氣,2023-07-21T16:05:10Z,40,2.0,0.0,61
SNX9i75WUVQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2023 DSE 放榜｜成績不理想｜也有無限選擇｜新手父母研習班,2023-07-21T14:00:30Z,42,0.0,0.0,277
vtrxissh5VE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,東張西望｜不知道自己20年前的病歷紀錄｜原來是乙型肝炎帶菌者｜曾經有看醫生記錄｜緊記去提取病歷報告｜保險為什麼 - 283 ｜香港🇭🇰廣東話頻道,2023-07-20T14:03:15Z,576,11.0,0.0,623
TiB4ovuEaxk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,職場分享 * DSE 數學科得E不用擔心 * 未來仍是美好風景,2023-07-17T15:56:39Z,43,0.0,0.0,11
IW9N0H5ERpc,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險行業 * 八號風球做什麼？,2023-07-17T07:43:01Z,28,0.0,0.0,23
sYBQJr_uOko,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,我們能避過大自然現象嗎？｜太陽風暴｜全球暖化｜十萬年來最熱的地球｜日本輻射水對海洋生物的影響｜減少患癌的風險嗎？｜保險為什麼 - 282 ｜香港🇭🇰廣東話頻道,2023-07-15T13:00:41Z,48,0.0,0.0,399
6CoreXOqXGs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險行業* 會比AI取代嗎？,2023-07-15T12:39:52Z,36,0.0,0.0,47
c2lLEmVzkfI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,星期六或星期日早上｜我多在家上網課｜整理不同老師教的notes｜真正要確定自己學到、清楚、明白｜一定要整理課堂的重點｜這些就是我手抄本的《天書》,2023-07-15T02:00:13Z,44,0.0,0.0,901
OYGEqTD2_58,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險行業 * 資金能留存更長時間 * 給財務總監更多時間去投資 * 爭取更高而穩定的回報*Miss Chow學習資訊*,2023-07-14T13:52:38Z,63,1.0,0.0,26
RLauJ7R27bo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險行業 - 給我很多學習的時間*Miss Chow學習資訊*,2023-07-14T10:24:51Z,38,0.0,0.0,41
Bl8vl4GynKE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險公司怎分大型手術｜中型手術｜小型手術｜保險為什麼 - 281 ｜香港🇭🇰廣東話頻道,2023-07-13T14:00:06Z,223,4.0,0.0,356
a6WAJAHaGSQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險行業*入門產品 3、4、5 *Miss Chow學習資訊*,2023-07-12T08:00:01Z,128,4.0,0.0,32
SHHEJXH2Yog,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,職場分享 * 不用等退休才到海邊吹吹風,2023-07-12T05:58:43Z,49,0.0,0.0,57
0JQBDYTwShM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,自願醫保｜高端醫療 ｜疫情後市場最熱門關鍵字搜尋*Miss Chow學習資訊*,2023-07-11T11:03:46Z,205,1.0,0.0,22
7xc8SOPA7y8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,癌症門診及住院保險 * 保險行業的入門產品*Miss Chow學習資訊*,2023-07-11T07:58:57Z,158,1.0,0.0,25
XLh4YFraEjQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,客人對保險賠償的認知好重要｜意想不到的賠償個案查詢｜保險為什麼 - 280 ｜香港🇭🇰廣東話頻道,2023-07-09T14:53:43Z,271,5.0,0.0,715
gLPY-M-CAoQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,給時間愛自己｜自我療癒和成長系列 ｜回歸大自然力量｜回歸愛錫自己｜不要給機會上天迫你休息,2023-07-09T13:11:20Z,52,1.0,0.0,89
NTGr9sc3lFU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險行業 * 自由工作時間 | 向日葵篇,2023-07-09T05:04:46Z,57,1.0,0.0,54
YQINGMIJYYs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,大過我們塊面,2023-07-08T15:45:59Z,15,0.0,0.0,34
VnglA8eOCyM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,就是喜歡拍,2023-07-08T15:43:13Z,27,0.0,0.0,61
DIN3iMUlV-8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,選擇自己想過的每一天｜享受大自然的靈氣｜每一份工作都有壓力｜找一份工作可以給你腦袋休息時間？｜Chill 推介,2023-07-08T14:18:52Z,92,1.0,0.0,382
DWE6w7YToWw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,一年一次花期太陽花｜信芯園農莊｜Chill 推介｜香港打卡熱點,2023-07-08T12:34:25Z,46,0.0,0.0,415
JFbYc1GUdQA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,#太陽花,2023-07-08T11:31:44Z,26,0.0,0.0,34
8YVTYO_Z4gE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,放鬆｜身心𩆜｜自我療癒與成長系列 - 1,2023-07-07T14:49:44Z,28,2.0,0.0,67
yP0Vnrl33Wo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險顧問的存在價值,2023-07-06T03:17:57Z,89,1.0,0.0,37
cdeb6fcYCDU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,暈倒｜短時間￼內消瘦￼｜胃痛｜可能是中風、癌症的病徵｜￼將會移民是否要立刻停保單？｜保險為什麼 - 279 ｜香港🇭🇰廣東話頻道,2023-07-04T04:22:30Z,414,8.0,0.0,1254
Qq6j04g3DMU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,高端醫療墊底費,2023-07-02T13:19:49Z,208,2.0,0.0,35
_zpFI-jNNRM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - 客戶的高光時刻*Miss Chow學習資訊*#客戶體驗 #客戶服務,2023-07-01T14:00:19Z,32,0.0,0.0,53
53O1qNjK2v4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - 一生一世的服務*Miss Chow學習資訊*#服務 #保險 #服務業 #服務態度,2023-07-01T13:19:36Z,15,0.0,0.0,42
6zl9zkwEDbQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - 高端客戶服務中心*Miss Chow學習資訊*#傳承 #信托 #保險,2023-07-01T13:08:34Z,39,0.0,0.0,57
pHhENbnx_SI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Chill 推介｜學滑水要注意什麼？｜學滑水要多少錢？｜怎樣玩得安全開心｜YY+輝輝 Vlog,2023-06-30T14:00:38Z,24,0.0,0.0,384
2Dl0u1RntX4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Chill 推介｜入住酒店10大要注意事項｜旅行｜Staycation ｜開心渡假你要知｜避免𩆜異經歴￼,2023-06-30T14:00:00Z,213,2.0,0.0,475
eEDvcJ8zMVo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - 入門產品*Miss Chow學習資訊*#自願醫保 #job #搵工#創業,2023-06-29T15:00:28Z,21,0.0,0.0,50
a8-SDe4wyBs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - 入門產品*Miss Chow學習資訊*#做保險 #搵工 #創業 #自願醫保,2023-06-29T13:00:00Z,31,0.0,0.0,61
ztcLA8K8gRQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險事業 - *Miss Chow學習資訊*#做保險#搵工#創業,2023-06-29T10:52:09Z,33,0.0,0.0,31
RjdgOR5QFLk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,怎樣可以及早知道孩子的潛能？｜不同年代不同工具｜新手父母研集班,2023-06-29T08:54:45Z,26,0.0,0.0,494
vnQ7QT-KzrA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,慈心禪 - 無痛心靈練習,2023-06-28T17:00:27Z,106,3.0,0.0,572
a9WUND4SDM4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,郭偉明｜精神科專科醫生｜血腥新聞是否要避免觀看？￼｜￼不要對自己要求過高｜怎樣令自己心情放鬆？｜健康治療系列 - 2,2023-06-28T15:11:44Z,109,0.0,0.0,734
vmIREuYMKvA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,郭偉明｜精神科專科醫生｜思覺失調有什麼病徵？｜被監視、被愛、妒忌、被加害￼｜什麼情況需要求醫？｜健康治療系列 - 1,2023-06-27T15:17:44Z,343,9.0,0.0,634
F5mEc3kFi5A,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Chill 推介｜學潛水要注意什麼？｜學潛水￼要多少時間和學費？｜怎樣玩得安全開心｜YY+輝輝 Vlog,2023-06-26T14:00:09Z,34,0.0,0.0,335
sYElKIGQcfo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,陳力強｜心臟專科醫生｜心臟起搏器｜有什麼種類｜心腦血管病 ｜健康治療係 - 4,2023-06-25T14:00:26Z,166,3.0,0.0,281
53LVrfF2kI4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,陳力強｜心臟專科醫生｜通波仔｜血管搭橋手術｜可以減藥嗎？｜食藥目的是什麼？｜健康治療係 - 3,2023-06-25T04:00:03Z,92,2.0,0.0,317
DcFv2cFab3o,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,陳力強｜心臟專科醫生｜通波仔｜血管搭橋手術｜有什麼分別？｜健康治療係 - 2,2023-06-24T14:00:13Z,77,0.0,0.0,371
9Vx8oBNYueo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,#心臟起搏器#心臟病,2023-06-24T14:00:07Z,137,2.0,0.0,43
BUhH_3dpYsc,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,陳力強｜心臟專科醫生｜心臟病｜心血管病 ｜心腦血管病 ｜有什麼分別？｜跑馬拉松點解會突然心臟病？｜健康治療係 - 1,2023-06-24T10:51:08Z,132,1.0,0.0,324
YpBhPa0exyE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,#塞血管#心臟病 #心血管疾病,2023-06-24T08:11:33Z,292,3.0,0.0,58
U0ob1QurO-U,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,易經開心share ｜占卦｜Wednesday Happy Hour,2023-06-22T13:24:07Z,34,0.0,0.0,344
NCJDRQx_aeY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,#cheesecake,2023-06-22T12:49:32Z,7,0.0,0.0,30
dTqU3XOKmAY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,#端午節,2023-06-22T08:11:05Z,365,4.0,0.0,44
5e01DImQ26M,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,危疾現金保險｜讓投保人有足夠時間休息｜減少復發的機會｜YY+輝輝VLog|10,2023-06-21T14:00:03Z,145,1.0,0.0,279
sDgDzOFtv-Q,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,老闆又請食飯🤣♥️#happy hour,2023-06-20T14:17:16Z,57,0.0,0.0,27
VagdoC-aNnI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,自願醫保高端醫療住院計劃｜300萬癌症治療費用｜出院免找數服務｜YY+輝輝Vlog | 9,2023-06-20T14:00:15Z,735,6.0,0.0,308
jPJNYSzLUBs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,意外斷肢保險｜手臂骨斷了｜手指沒有力｜可以申請斷肢賠償嗎？｜小朋友會有意外嗎？｜保險為什麼 - 278 ｜香港🇭🇰廣東話頻道,2023-06-19T14:00:34Z,161,3.0,0.0,742
E8tspiGClkk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,做保險最擔心午夜響電話｜YY+輝輝Vlog ｜8,2023-06-19T14:00:08Z,53,1.0,0.0,301
-xKnchAyvns,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,#黃色巨鴨,2023-06-18T02:00:00Z,52,1.0,0.0,61
4xvmxTh4umQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,黃雨收衫呀！,2023-06-17T10:23:19Z,21,0.0,0.0,59
iIH2ImwUFog,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,#黃色巨鴨 #rubberduck,2023-06-17T10:20:55Z,78,1.0,0.0,51
zGT9y9bdDZ0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,#黃色渡海小輪,2023-06-17T09:21:10Z,76,1.0,0.0,44
rEY4RLE-_P4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,紅雨警告和黃色巨鴨一齊淋雨修行10分鐘｜2023年6月17日下午2:05 紅雨警告｜給腦袋休息10分鐘 ｜站在VIP 看台｜大風大雨￼｜Chill 推介,2023-06-17T08:02:50Z,268,0.0,0.0,612
N4A3F2w0usE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,出院免找數最幫到手｜兄弟姊妹為父母買自願醫保｜YY+輝輝 Vlog｜7,2023-06-16T14:00:19Z,238,7.0,0.0,254
-W0p4MnO9k4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,拗柴｜保險幫到什麼？｜骨裂｜物理治療｜保險為什麼 - 277 ｜香港🇭🇰廣東話頻道,2023-06-16T13:41:20Z,225,3.0,0.0,688
Lnktda-VRPc,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,#米奇,2023-06-16T09:53:55Z,26,1.0,0.0,61
4YjGS-ambt4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,女性點解喜歡保險儲蓄計劃？｜YY+ 輝輝Vlog ｜6,2023-06-15T14:00:03Z,65,0.0,0.0,175
